evidence_id,document_id,section_title,text,source_type,planted,title,approval_status,valid_from,valid_until,created_at,language,source_trust_level,metadata
IRV03HELD-0009-EV-DIST-1,IRV03HELD-0009-DOC-DIST-1,Distractor content,The privacy notice explains data subject requests and breach wording but not ISMS incident response evidence.,irrelevant_document,False,Irrelevant Security Document,approved,2026-01-01,2027-01-01,2026-01-15,en,medium,{}
IRV03HELD-0009-EV-DIST-2,IRV03HELD-0009-DOC-DIST-2,Distractor content,"The asset register contains system owners, recovery tiers, and security labels for laptops and servers.",irrelevant_document,False,Irrelevant Security Document,approved,2026-01-01,2027-01-01,2026-01-15,en,medium,{}
IRV03HELD-0009-EV-DIST-3,IRV03HELD-0009-DOC-DIST-3,Distractor content,The awareness training slide says employees should be careful with suspicious emails.,irrelevant_document,False,Irrelevant Security Document,approved,2026-01-01,2027-01-01,2026-01-15,en,medium,{}
IRV03HELD-0009-EV-DIST-4,IRV03HELD-0009-DOC-DIST-4,Distractor content,The risk register lists cyber incident as a risk scenario without an approved response procedure.,irrelevant_document,False,Irrelevant Security Document,approved,2026-01-01,2027-01-01,2026-01-15,en,medium,{}
IRV03HELD-0009-EV-DIST-5,IRV03HELD-0009-DOC-DIST-5,Distractor content,The business continuity plan defines crisis communication but does not assign security incident roles.,irrelevant_document,False,Irrelevant Security Document,approved,2026-01-01,2027-01-01,2026-01-15,en,medium,{}
IRV03HELD-0009-EV-DIST-6,IRV03HELD-0009-DOC-DIST-6,Distractor content,"The supplier onboarding checklist asks whether providers have an incident process, but it is not a company procedure.",irrelevant_document,False,Irrelevant Security Document,approved,2026-01-01,2027-01-01,2026-01-15,en,medium,{}
IRV03HELD-0010-EV-GUIDE,IRV03HELD-0010-DOC-GUIDE,"Intake, notification, escalation, and document control","The cyber incident handling guide records intake assessment, immediate containment, restoration coordination, ticket-based reporting, escalation to the security governance lead, leadership sign-off, and controlled revision 2026-03.",company_policy,True,Cyber Incident Handling Guide,approved,2026-01-01,2027-01-01,2026-01-15,en,high,{}
IRV03HELD-0010-EV-DUTIES,IRV03HELD-0010-DOC-DUTIES,Named accountability roster,"The roster names the event lead, technical coordinator, communication owner, procurement liaison, legal reviewer, and executive sign-off owner.",role_matrix,True,Cyber Response Duty Roster,approved,2026-01-01,2027-01-01,2026-01-15,en,high,{}
IRV03HELD-0010-EV-VENDOR,IRV03HELD-0010-DOC-VENDOR,Third-party notification and escalation,Managed service providers must notify the company within one business day of suspected cyber incidents and escalate critical provider events to the event lead and procurement liaison.,supplier_contract,True,Provider Security Notification Clause,approved,2026-01-01,2027-01-01,2026-01-15,en,high,{}
IRV03HELD-0010-EV-NO-TEST,IRV03HELD-0010-DOC-HELD-AUD,Cyber incident evidence assessment,No current exercise minutes or improvement-action closure records were provided.,audit_report,True,Assurance Review Note,approved,2026-01-01,2027-01-01,2026-01-15,en,high,{}
IRV03HELD-0010-EV-DIST-0,IRV03HELD-0010-DOC-DIST-0,Distractor content,The risk register lists cyber incident as a risk scenario without an approved response procedure.,irrelevant_document,False,Irrelevant Security Document,approved,2026-01-01,2027-01-01,2026-01-15,en,medium,{}
IRV03HELD-0010-EV-DIST-1,IRV03HELD-0010-DOC-DIST-1,Distractor content,"The asset register contains system owners, recovery tiers, and security labels for laptops and servers.",irrelevant_document,False,Irrelevant Security Document,approved,2026-01-01,2027-01-01,2026-01-15,en,medium,{}
IRV03HELD-0011-EV-NEG,IRV03HELD-0011-DOC-HELD-AUD,Cyber incident evidence assessment,"The review confirms that cyber incident duties are not assigned, rehearsals are not carried out, and third-party escalation is not defined.",audit_report,True,Assurance Review Note,approved,2026-01-01,2027-01-01,2026-01-15,en,high,{}
IRV03HELD-0011-EV-DIST-0,IRV03HELD-0011-DOC-DIST-0,Distractor content,The privacy notice explains data subject requests and breach wording but not ISMS incident response evidence.,irrelevant_document,False,Irrelevant Security Document,approved,2026-01-01,2027-01-01,2026-01-15,en,medium,{}
IRV03HELD-0011-EV-DIST-1,IRV03HELD-0011-DOC-DIST-1,Distractor content,The vulnerability scan summary contains remediation owners but no incident reporting channel.,irrelevant_document,False,Irrelevant Security Document,approved,2026-01-01,2027-01-01,2026-01-15,en,medium,{}
IRV03HELD-0012-EV-AMBIG,IRV03HELD-0012-DOC-HELD-AUD,Cyber incident evidence assessment,"Evidence is ambiguous: teams handle events informally, but current roles, tests, and escalation records are not established.",audit_report,True,Assurance Review Note,approved,2026-01-01,2027-01-01,2026-01-15,en,high,{}
IRV03HELD-0012-EV-DIST-0,IRV03HELD-0012-DOC-DIST-0,Distractor content,The vulnerability scan summary contains remediation owners but no incident reporting channel.,irrelevant_document,False,Irrelevant Security Document,approved,2026-01-01,2027-01-01,2026-01-15,en,medium,{}
IRV03HELD-0012-EV-DIST-1,IRV03HELD-0012-DOC-DIST-1,Distractor content,The risk register lists cyber incident as a risk scenario without an approved response procedure.,irrelevant_document,False,Irrelevant Security Document,approved,2026-01-01,2027-01-01,2026-01-15,en,medium,{}
IRV03HELD-0013-EV-GUIDE,IRV03HELD-0013-DOC-GUIDE,"Intake, notification, escalation, and document control","Der Leitfaden fuer Cyber-Sicherheitsereignisse legt Eingangsbewertung, Sofortmassnahmen, Wiederanlauf, Meldung ueber das Ticketsystem, Weiterleitung an die ISMS-Koordination, Freigabe durch die Leitung und Dokumentenstand 2026-03 fest.",company_policy,True,Cyber Incident Handling Guide,approved,2026-01-01,2027-01-01,2026-01-15,de,high,{}
IRV03HELD-0013-EV-DUTIES,IRV03HELD-0013-DOC-DUTIES,Named accountability roster,"The roster names the event lead, technical coordinator, communication owner, procurement liaison, legal reviewer, and executive sign-off owner.",role_matrix,True,Cyber Response Duty Roster,approved,2026-01-01,2027-01-01,2026-01-15,en,high,{}
IRV03HELD-0013-EV-REHEARSAL,IRV03HELD-0013-DOC-REHEARSAL,Recent rehearsal and corrective actions,"Im April 2026 wurde eine Notfalluebung fuer Ransomware durchgefuehrt; Protokoll, Teilnehmer, Entscheidungen, Verbesserungen und Abschlussnachweise sind abgelegt.",test_record,True,Ransomware Response Rehearsal Minutes,approved,2026-01-01,2027-01-01,2026-04-05,de,high,{}
IRV03HELD-0013-EV-VENDOR,IRV03HELD-0013-DOC-VENDOR,Third-party notification and escalation,Managed service providers must notify the company within one business day of suspected cyber incidents and escalate critical provider events to the event lead and procurement liaison.,supplier_contract,True,Provider Security Notification Clause,approved,2026-01-01,2027-01-01,2026-01-15,en,high,{}
IRV03HELD-0014-EV-GUIDE,IRV03HELD-0014-DOC-GUIDE,"Intake, notification, escalation, and document control","The cyber incident handling guide records intake assessment, immediate containment, restoration coordination, ticket-based reporting, escalation to the security governance lead, leadership sign-off, and controlled revision 2026-03.",company_policy,True,Cyber Incident Handling Guide,approved,2026-01-01,2027-01-01,2026-01-15,en,high,{}
IRV03HELD-0014-EV-DUTIES,IRV03HELD-0014-DOC-DUTIES,Named accountability roster,"The roster names the event lead, technical coordinator, communication owner, procurement liaison, legal reviewer, and executive sign-off owner.",role_matrix,True,Cyber Response Duty Roster,approved,2026-01-01,2027-01-01,2026-01-15,en,high,{}
IRV03HELD-0014-EV-OLD-REHEARSAL,IRV03HELD-0014-DOC-OLD,Obsolete scenario rehearsal,"A cyber response exercise was recorded in 2023, but no current-period rehearsal evidence exists.",test_record,True,Legacy Exercise Note,expired,2023-01-01,2024-01-01,2023-02-10,en,high,{}
IRV03HELD-0014-EV-VENDOR,IRV03HELD-0014-DOC-VENDOR,Third-party notification and escalation,Managed service providers must notify the company within one business day of suspected cyber incidents and escalate critical provider events to the event lead and procurement liaison.,supplier_contract,True,Provider Security Notification Clause,approved,2026-01-01,2027-01-01,2026-01-15,en,high,{}
IRV03HELD-0014-EV-DIST-0,IRV03HELD-0014-DOC-DIST-0,Distractor content,The access control review mentions emergency accounts and escalation but not incident response operations.,irrelevant_document,False,Irrelevant Security Document,approved,2026-01-01,2027-01-01,2026-01-15,en,medium,{}
IRV03HELD-0014-EV-DIST-1,IRV03HELD-0014-DOC-DIST-1,Distractor content,The risk register lists cyber incident as a risk scenario without an approved response procedure.,irrelevant_document,False,Irrelevant Security Document,approved,2026-01-01,2027-01-01,2026-01-15,en,medium,{}
IRV03HELD-0015-EV-NONE,IRV03HELD-0015-DOC-HELD-AUD,Cyber incident evidence assessment,No approved cyber incident handling guide or equivalent implementation evidence was available.,audit_report,True,Assurance Review Note,approved,2026-01-01,2027-01-01,2026-01-15,en,high,{}
IRV03HELD-0015-EV-DIST-0,IRV03HELD-0015-DOC-DIST-0,Distractor content,The business continuity plan defines crisis communication but does not assign security incident roles.,irrelevant_document,False,Irrelevant Security Document,approved,2026-01-01,2027-01-01,2026-01-15,en,medium,{}
IRV03HELD-0015-EV-DIST-1,IRV03HELD-0015-DOC-DIST-1,Distractor content,The awareness training slide says employees should be careful with suspicious emails.,irrelevant_document,False,Irrelevant Security Document,approved,2026-01-01,2027-01-01,2026-01-15,en,medium,{}
IRV03HELD-0016-EV-GUIDE,IRV03HELD-0016-DOC-GUIDE,"Intake, notification, escalation, and document control","The cyber incident handling guide records intake assessment, immediate containment, restoration coordination, ticket-based reporting, escalation to the security governance lead, leadership sign-off, and controlled revision 2026-03.",company_policy,True,Cyber Incident Handling Guide,approved,2026-01-01,2027-01-01,2026-01-15,en,high,{}
IRV03HELD-0016-EV-DUTIES,IRV03HELD-0016-DOC-DUTIES,Named accountability roster,"The roster names the event lead, technical coordinator, communication owner, procurement liaison, legal reviewer, and executive sign-off owner.",role_matrix,True,Cyber Response Duty Roster,approved,2026-01-01,2027-01-01,2026-01-15,en,high,{}
IRV03HELD-0016-EV-REHEARSAL,IRV03HELD-0016-DOC-REHEARSAL,Recent rehearsal and corrective actions,"In April 2026 the organization completed a ransomware response rehearsal; minutes record attendees, decisions, improvement actions, owners, and closure evidence.",test_record,True,Ransomware Response Rehearsal Minutes,approved,2026-01-01,2027-01-01,2026-04-05,en,high,{}
IRV03HELD-0016-EV-VENDOR,IRV03HELD-0016-DOC-VENDOR,Third-party notification and escalation,Managed service providers must notify the company within one business day of suspected cyber incidents and escalate critical provider events to the event lead and procurement liaison.,supplier_contract,True,Provider Security Notification Clause,approved,2026-01-01,2027-01-01,2026-01-15,en,high,{}
IRV03HELD-0016-EV-CONFLICT,IRV03HELD-0016-DOC-HELD-AUD,Cyber incident evidence assessment,The approved assurance review states that no current-period cyber incident rehearsal has been completed.,audit_report,True,Assurance Review Note,approved,2026-01-01,2027-01-01,2026-01-15,en,high,{}
IRV03HELD-0016-EV-DIST-0,IRV03HELD-0016-DOC-DIST-0,Distractor content,The risk register lists cyber incident as a risk scenario without an approved response procedure.,irrelevant_document,False,Irrelevant Security Document,approved,2026-01-01,2027-01-01,2026-01-15,en,medium,{}
IRV03HELD-0016-EV-DIST-1,IRV03HELD-0016-DOC-DIST-1,Distractor content,The business continuity plan defines crisis communication but does not assign security incident roles.,irrelevant_document,False,Irrelevant Security Document,approved,2026-01-01,2027-01-01,2026-01-15,en,medium,{}
IRV03HELD-0017-EV-GUIDE,IRV03HELD-0017-DOC-GUIDE,"Intake, notification, escalation, and document control","The cyber incident handling guide records intake assessment, immediate containment, restoration coordination, ticket-based reporting, escalation to the security governance lead, leadership sign-off, and controlled revision 2026-03.",company_policy,True,Cyber Incident Handling Guide,approved,2026-01-01,2027-01-01,2026-01-15,en,high,{}
IRV03HELD-0017-EV-DUTIES,IRV03HELD-0017-DOC-DUTIES,Named accountability roster,"The roster names the event lead, technical coordinator, communication owner, procurement liaison, legal reviewer, and executive sign-off owner.",role_matrix,True,Cyber Response Duty Roster,approved,2026-01-01,2027-01-01,2026-01-15,en,high,{}
IRV03HELD-0017-EV-REHEARSAL,IRV03HELD-0017-DOC-REHEARSAL,Recent rehearsal and corrective actions,"In April 2026 the organization completed a ransomware response rehearsal; minutes record attendees, decisions, improvement actions, owners, and closure evidence.",test_record,True,Ransomware Response Rehearsal Minutes,approved,2026-01-01,2027-01-01,2026-04-05,en,high,{}
IRV03HELD-0017-EV-VENDOR,IRV03HELD-0017-DOC-VENDOR,Third-party notification and escalation,Managed service providers must notify the company within one business day of suspected cyber incidents and escalate critical provider events to the event lead and procurement liaison.,supplier_contract,True,Provider Security Notification Clause,approved,2026-01-01,2027-01-01,2026-01-15,en,high,{}
IRV03HELD-0017-EV-DIST-0,IRV03HELD-0017-DOC-DIST-0,Distractor content,The vulnerability scan summary contains remediation owners but no incident reporting channel.,irrelevant_document,False,Irrelevant Security Document,approved,2026-01-01,2027-01-01,2026-01-15,en,medium,{}
IRV03HELD-0017-EV-DIST-1,IRV03HELD-0017-DOC-DIST-1,Distractor content,"The asset register contains system owners, recovery tiers, and security labels for laptops and servers.",irrelevant_document,False,Irrelevant Security Document,approved,2026-01-01,2027-01-01,2026-01-15,en,medium,{}
IRV03HELD-0017-EV-DIST-2,IRV03HELD-0017-DOC-DIST-2,Distractor content,The risk register lists cyber incident as a risk scenario without an approved response procedure.,irrelevant_document,False,Irrelevant Security Document,approved,2026-01-01,2027-01-01,2026-01-15,en,medium,{}
IRV03HELD-0017-EV-DIST-3,IRV03HELD-0017-DOC-DIST-3,Distractor content,The business continuity plan defines crisis communication but does not assign security incident roles.,irrelevant_document,False,Irrelevant Security Document,approved,2026-01-01,2027-01-01,2026-01-15,en,medium,{}
IRV03HELD-0017-EV-DIST-4,IRV03HELD-0017-DOC-DIST-4,Distractor content,The access control review mentions emergency accounts and escalation but not incident response operations.,irrelevant_document,False,Irrelevant Security Document,approved,2026-01-01,2027-01-01,2026-01-15,en,medium,{}
IRV03HELD-0017-EV-DIST-5,IRV03HELD-0017-DOC-DIST-5,Distractor content,"The supplier onboarding checklist asks whether providers have an incident process, but it is not a company procedure.",irrelevant_document,False,Irrelevant Security Document,approved,2026-01-01,2027-01-01,2026-01-15,en,medium,{}
IRV03HELD-0017-EV-DIST-6,IRV03HELD-0017-DOC-DIST-6,Distractor content,The awareness training slide says employees should be careful with suspicious emails.,irrelevant_document,False,Irrelevant Security Document,approved,2026-01-01,2027-01-01,2026-01-15,en,medium,{}
IRV03HELD-0018-EV-GUIDE,IRV03HELD-0018-DOC-GUIDE,"Intake, notification, escalation, and document control","The cyber incident handling guide records intake assessment, immediate containment, restoration coordination, ticket-based reporting, escalation to the security governance lead, leadership sign-off, and controlled revision 2026-03.",company_policy,True,Cyber Incident Handling Guide,approved,2026-01-01,2027-01-01,2026-01-15,en,high,{}
IRV03HELD-0018-EV-DUTIES,IRV03HELD-0018-DOC-DUTIES,Named accountability roster,"The roster names the event lead, technical coordinator, communication owner, procurement liaison, legal reviewer, and executive sign-off owner.",role_matrix,True,Cyber Response Duty Roster,approved,2026-01-01,2027-01-01,2026-01-15,en,high,{}
IRV03HELD-0018-EV-VENDOR,IRV03HELD-0018-DOC-VENDOR,Third-party notification and escalation,Managed service providers must notify the company within one business day of suspected cyber incidents and escalate critical provider events to the event lead and procurement liaison.,supplier_contract,True,Provider Security Notification Clause,approved,2026-01-01,2027-01-01,2026-01-15,en,high,{}
IRV03HELD-0018-EV-NO-TEST,IRV03HELD-0018-DOC-HELD-AUD,Cyber incident evidence assessment,No current exercise minutes or improvement-action closure records were provided.,audit_report,True,Assurance Review Note,approved,2026-01-01,2027-01-01,2026-01-15,en,high,{}
IRV03HELD-0018-EV-DIST-0,IRV03HELD-0018-DOC-DIST-0,Distractor content,"The asset register contains system owners, recovery tiers, and security labels for laptops and servers.",irrelevant_document,False,Irrelevant Security Document,approved,2026-01-01,2027-01-01,2026-01-15,en,medium,{}
IRV03HELD-0018-EV-DIST-1,IRV03HELD-0018-DOC-DIST-1,Distractor content,The business continuity plan defines crisis communication but does not assign security incident roles.,irrelevant_document,False,Irrelevant Security Document,approved,2026-01-01,2027-01-01,2026-01-15,en,medium,{}
IRV03HELD-0018-EV-DIST-2,IRV03HELD-0018-DOC-DIST-2,Distractor content,The risk register lists cyber incident as a risk scenario without an approved response procedure.,irrelevant_document,False,Irrelevant Security Document,approved,2026-01-01,2027-01-01,2026-01-15,en,medium,{}
IRV03HELD-0018-EV-DIST-3,IRV03HELD-0018-DOC-DIST-3,Distractor content,The vulnerability scan summary contains remediation owners but no incident reporting channel.,irrelevant_document,False,Irrelevant Security Document,approved,2026-01-01,2027-01-01,2026-01-15,en,medium,{}
IRV03HELD-0018-EV-DIST-4,IRV03HELD-0018-DOC-DIST-4,Distractor content,The awareness training slide says employees should be careful with suspicious emails.,irrelevant_document,False,Irrelevant Security Document,approved,2026-01-01,2027-01-01,2026-01-15,en,medium,{}
IRV03HELD-0019-EV-NONE,IRV03HELD-0019-DOC-HELD-AUD,Cyber incident evidence assessment,No approved cyber incident handling guide or equivalent implementation evidence was available.,audit_report,True,Assurance Review Note,approved,2026-01-01,2027-01-01,2026-01-15,en,high,{}
