evidence_id,document_id,section_title,text,source_type,planted,title,approval_status,valid_from,valid_until,created_at,language,source_trust_level,metadata
CHAL7-33B8-004-E-MGT,CHAL7-33B8-004-D-MGT,General assurance statement,"Management considers incident handling to be covered by existing operational routines; details for reporting channels, supplier escalation, exercises, and owners are not attached.",company_policy,True,Management Security Statement,unknown,2026-01-01,2027-01-01,2026-03-12,en,medium,{}
CHAL7-2A3D-005-E-PROC,CHAL7-2A3D-005-D-PROC,Operating workflow,"The approved security incident procedure records intake through the helpdesk portal, severity review, containment coordination, recovery handover, escalation to the ISMS lead and executive sponsor, and active document revision 2026.2.",company_policy,True,Security Incident Operating Procedure,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-2A3D-005-E-DUTY,CHAL7-2A3D-005-D-DUTY,Named response owners,"The register names the incident lead, technical coordinator, communications owner, supplier liaison, legal reviewer, and executive approver.",role_matrix,True,Incident Duty Register,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-2A3D-005-E-DRILL,CHAL7-2A3D-005-D-DRILL,Exercise outcome and corrective actions,"The 2026 exercise record lists scenario decisions, participants, gaps, owners, lessons learned, closure evidence, and management review.",test_record,True,March 2026 Security Incident Exercise Minutes,approved,2026-01-01,2027-01-01,2026-03-08,en,high,{}
CHAL7-2A3D-005-E-SUP,CHAL7-2A3D-005-D-SUP,Supplier notification,Managed service providers must notify suspected security incidents within one business day and escalate material supplier events to the incident lead and procurement owner.,supplier_contract,True,Managed Service Incident Notification Clause,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-CD9C-006-E-RUNBOOK,CHAL7-CD9C-006-D-RUN,Response coordination,"The runbook defines reporting to the security mailbox, triage by the duty lead, escalation to management, recovery handover, document owner approval, and valid revision 2026-Q1.",company_policy,True,Security Event Runbook,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-CD9C-006-E-ROSTER,CHAL7-CD9C-006-D-ROS,Response assignment,"Named staff are assigned for incident command, technical investigation, communications, legal review, and management sign-off.",role_matrix,True,On-Call Security Roster,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-CD9C-006-E-TESTGAP,CHAL7-CD9C-006-D-AUD,Exercise evidence gap,"The procedure is current, but no exercise minutes, tabletop record, or post-exercise lessons learned evidence was provided for the current period.",audit_report,True,Evidence Completeness Review,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-CD9C-006-E-SUP,CHAL7-CD9C-006-D-SUP,Provider reporting,Providers must notify security incidents to procurement and the incident lead within one business day.,supplier_contract,True,Service Provider Security Addendum,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-2641-007-E-NONE,CHAL7-2641-007-D-AUD,Incident response sample,"The sample found references to cyber risk and outage handling, but no approved incident response procedure, no named response roles, and no current exercise evidence.",audit_report,True,ISMS Document Sampling Note,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-2641-007-E-DIST,CHAL7-2641-007-D-BCP,Service outage priorities,"The checklist lists recovery priorities and stakeholder calls for office outages; it does not define security incident reporting, response roles, or supplier security escalation.",irrelevant_document,False,Business Continuity Recovery Checklist,approved,2026-01-01,2027-01-01,2026-03-12,en,medium,{}
CHAL7-7C03-008-E-MGT,CHAL7-7C03-008-D-MGT,General assurance statement,"Management considers incident handling to be covered by existing operational routines; details for reporting channels, supplier escalation, exercises, and owners are not attached.",company_policy,True,Management Security Statement,unknown,2026-01-01,2027-01-01,2026-03-12,en,medium,{}
CHAL7-17A0-009-E-PROC,CHAL7-17A0-009-D-PROC,Operating workflow,"Die freigegebene Verfahrensanweisung fuer Sicherheitsvorfaelle regelt Meldung ueber das Helpdesk-Portal, Bewertung, Eindammung, Wiederanlauf, Eskalation an ISMS-Leitung und Geschaeftsfuehrung sowie die gueltige Dokumentversion 2026.2.",company_policy,True,Verfahrensanweisung Sicherheitsvorfaelle,approved,2026-01-01,2027-01-01,2026-03-12,de,high,{}
CHAL7-17A0-009-E-DUTY,CHAL7-17A0-009-D-DUTY,Named response owners,"The register names the incident lead, technical coordinator, communications owner, supplier liaison, legal reviewer, and executive approver.",role_matrix,True,Incident Duty Register,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-17A0-009-E-DRILL,CHAL7-17A0-009-D-DRILL,Exercise outcome and corrective actions,"The 2026 exercise record lists scenario decisions, participants, gaps, owners, lessons learned, closure evidence, and management review.",test_record,True,March 2026 Security Incident Exercise Minutes,approved,2026-01-01,2027-01-01,2026-03-08,en,high,{}
CHAL7-17A0-009-E-SUP,CHAL7-17A0-009-D-SUP,Supplier notification,Managed service providers must notify suspected security incidents within one business day and escalate material supplier events to the incident lead and procurement owner.,supplier_contract,True,Managed Service Incident Notification Clause,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-47F8-010-E-RUNBOOK,CHAL7-47F8-010-D-RUN,Response coordination,"The runbook defines reporting to the security mailbox, triage by the duty lead, escalation to management, recovery handover, document owner approval, and valid revision 2026-Q1.",company_policy,True,Security Event Runbook,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-47F8-010-E-ROSTER,CHAL7-47F8-010-D-ROS,Response assignment,"Named staff are assigned for incident command, technical investigation, communications, legal review, and management sign-off.",role_matrix,True,On-Call Security Roster,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-47F8-010-E-TESTGAP,CHAL7-47F8-010-D-AUD,Exercise evidence gap,"The procedure is current, but no exercise minutes, tabletop record, or post-exercise lessons learned evidence was provided for the current period.",audit_report,True,Evidence Completeness Review,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-47F8-010-E-SUP,CHAL7-47F8-010-D-SUP,Provider reporting,Providers must notify security incidents to procurement and the incident lead within one business day.,supplier_contract,True,Service Provider Security Addendum,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-915E-011-E-NONE,CHAL7-915E-011-D-AUD,Incident response sample,"The sample found references to cyber risk and outage handling, but no approved incident response procedure, no named response roles, and no current exercise evidence.",audit_report,True,ISMS Document Sampling Note,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-915E-011-E-DIST,CHAL7-915E-011-D-BCP,Service outage priorities,"The checklist lists recovery priorities and stakeholder calls for office outages; it does not define security incident reporting, response roles, or supplier security escalation.",irrelevant_document,False,Business Continuity Recovery Checklist,approved,2026-01-01,2027-01-01,2026-03-12,en,medium,{}
CHAL7-16CB-012-E-MGT,CHAL7-16CB-012-D-MGT,General assurance statement,"Management considers incident handling to be covered by existing operational routines; details for reporting channels, supplier escalation, exercises, and owners are not attached.",company_policy,True,Management Security Statement,unknown,2026-01-01,2027-01-01,2026-03-12,en,medium,{}
CHAL7-42E7-013-E-PROC,CHAL7-42E7-013-D-PROC,Operating workflow,"Die freigegebene Verfahrensanweisung fuer Sicherheitsvorfaelle regelt Meldung ueber das Helpdesk-Portal, Bewertung, Eindammung, Wiederanlauf, Eskalation an ISMS-Leitung und Geschaeftsfuehrung sowie die gueltige Dokumentversion 2026.2.",company_policy,True,Verfahrensanweisung Sicherheitsvorfaelle,approved,2026-01-01,2027-01-01,2026-03-12,de,high,{}
CHAL7-42E7-013-E-DUTY,CHAL7-42E7-013-D-DUTY,Named response owners,"The register names the incident lead, technical coordinator, communications owner, supplier liaison, legal reviewer, and executive approver.",role_matrix,True,Incident Duty Register,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-42E7-013-E-DRILL,CHAL7-42E7-013-D-DRILL,Exercise outcome and corrective actions,"The 2026 exercise record lists scenario decisions, participants, gaps, owners, lessons learned, closure evidence, and management review.",test_record,True,March 2026 Security Incident Exercise Minutes,approved,2026-01-01,2027-01-01,2026-03-08,en,high,{}
CHAL7-42E7-013-E-SUP,CHAL7-42E7-013-D-SUP,Supplier notification,Managed service providers must notify suspected security incidents within one business day and escalate material supplier events to the incident lead and procurement owner.,supplier_contract,True,Managed Service Incident Notification Clause,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-B65E-014-E-RUNBOOK,CHAL7-B65E-014-D-RUN,Response coordination,"The runbook defines reporting to the security mailbox, triage by the duty lead, escalation to management, recovery handover, document owner approval, and valid revision 2026-Q1.",company_policy,True,Security Event Runbook,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-B65E-014-E-ROSTER,CHAL7-B65E-014-D-ROS,Response assignment,"Named staff are assigned for incident command, technical investigation, communications, legal review, and management sign-off.",role_matrix,True,On-Call Security Roster,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-B65E-014-E-TESTGAP,CHAL7-B65E-014-D-AUD,Exercise evidence gap,"The procedure is current, but no exercise minutes, tabletop record, or post-exercise lessons learned evidence was provided for the current period.",audit_report,True,Evidence Completeness Review,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-B65E-014-E-SUP,CHAL7-B65E-014-D-SUP,Provider reporting,Providers must notify security incidents to procurement and the incident lead within one business day.,supplier_contract,True,Service Provider Security Addendum,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-9B81-015-E-NONE,CHAL7-9B81-015-D-AUD,Incident response sample,"The sample found references to cyber risk and outage handling, but no approved incident response procedure, no named response roles, and no current exercise evidence.",audit_report,True,ISMS Document Sampling Note,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-9B81-015-E-DIST,CHAL7-9B81-015-D-BCP,Service outage priorities,"The checklist lists recovery priorities and stakeholder calls for office outages; it does not define security incident reporting, response roles, or supplier security escalation.",irrelevant_document,False,Business Continuity Recovery Checklist,approved,2026-01-01,2027-01-01,2026-03-12,en,medium,{}
CHAL7-486E-016-E-NORM,CHAL7-486E-016-D-NORM,Control expectation,"Organizations should document incident handling, assign roles, define escalation, test the process, review lessons learned, and keep approved versions current.",norm_text,True,Incident Response Requirement Extract,unknown,2026-01-01,2027-01-01,2026-03-12,en,low,{}
CHAL7-486E-016-E-AUD,CHAL7-486E-016-D-AUD,Evidence status,"The requirement text was available, but the company implementation evidence was not provided in the sampled documents.",audit_report,True,Company Evidence Note,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-A6DA-017-E-PROC,CHAL7-A6DA-017-D-PROC,Operating workflow,"The approved security incident procedure records intake through the helpdesk portal, severity review, containment coordination, recovery handover, escalation to the ISMS lead and executive sponsor, and active document revision 2026.2.",company_policy,True,Security Incident Operating Procedure,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-A6DA-017-E-DUTY,CHAL7-A6DA-017-D-DUTY,Named response owners,"The register names the incident lead, technical coordinator, communications owner, supplier liaison, legal reviewer, and executive approver.",role_matrix,True,Incident Duty Register,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-A6DA-017-E-DRILL,CHAL7-A6DA-017-D-DRILL,Exercise outcome and corrective actions,"The 2026 exercise record lists scenario decisions, participants, gaps, owners, lessons learned, closure evidence, and management review.",test_record,True,March 2026 Security Incident Exercise Minutes,approved,2026-01-01,2027-01-01,2026-03-08,en,high,{}
CHAL7-A6DA-017-E-SUP,CHAL7-A6DA-017-D-SUP,Supplier notification,Managed service providers must notify suspected security incidents within one business day and escalate material supplier events to the incident lead and procurement owner.,supplier_contract,True,Managed Service Incident Notification Clause,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-DF36-018-E-RUNBOOK,CHAL7-DF36-018-D-RUN,Response coordination,"The runbook defines reporting to the security mailbox, triage by the duty lead, escalation to management, recovery handover, document owner approval, and valid revision 2026-Q1.",company_policy,True,Security Event Runbook,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-DF36-018-E-ROSTER,CHAL7-DF36-018-D-ROS,Response assignment,"Named staff are assigned for incident command, technical investigation, communications, legal review, and management sign-off.",role_matrix,True,On-Call Security Roster,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-DF36-018-E-TESTGAP,CHAL7-DF36-018-D-AUD,Exercise evidence gap,"The procedure is current, but no exercise minutes, tabletop record, or post-exercise lessons learned evidence was provided for the current period.",audit_report,True,Evidence Completeness Review,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-DF36-018-E-SUP,CHAL7-DF36-018-D-SUP,Provider reporting,Providers must notify security incidents to procurement and the incident lead within one business day.,supplier_contract,True,Service Provider Security Addendum,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-D241-019-E-NONE,CHAL7-D241-019-D-AUD,Incident response sample,"The sample found references to cyber risk and outage handling, but no approved incident response procedure, no named response roles, and no current exercise evidence.",audit_report,True,ISMS Document Sampling Note,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-D241-019-E-DIST,CHAL7-D241-019-D-BCP,Service outage priorities,"The checklist lists recovery priorities and stakeholder calls for office outages; it does not define security incident reporting, response roles, or supplier security escalation.",irrelevant_document,False,Business Continuity Recovery Checklist,approved,2026-01-01,2027-01-01,2026-03-12,en,medium,{}
CHAL7-C2B9-020-E-NORM,CHAL7-C2B9-020-D-NORM,Control expectation,"Organizations should document incident handling, assign roles, define escalation, test the process, review lessons learned, and keep approved versions current.",norm_text,True,Incident Response Requirement Extract,unknown,2026-01-01,2027-01-01,2026-03-12,en,low,{}
CHAL7-C2B9-020-E-AUD,CHAL7-C2B9-020-D-AUD,Evidence status,"The requirement text was available, but the company implementation evidence was not provided in the sampled documents.",audit_report,True,Company Evidence Note,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-671A-021-E-PROC,CHAL7-671A-021-D-PROC,Operating workflow,"The approved security incident procedure records intake through the helpdesk portal, severity review, containment coordination, recovery handover, escalation to the ISMS lead and executive sponsor, and active document revision 2026.2.",company_policy,True,Security Incident Operating Procedure,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-671A-021-E-DUTY,CHAL7-671A-021-D-DUTY,Named response owners,"The register names the incident lead, technical coordinator, communications owner, supplier liaison, legal reviewer, and executive approver.",role_matrix,True,Incident Duty Register,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-671A-021-E-DRILL,CHAL7-671A-021-D-DRILL,Exercise outcome and corrective actions,"The 2026 exercise record lists scenario decisions, participants, gaps, owners, lessons learned, closure evidence, and management review.",test_record,True,March 2026 Security Incident Exercise Minutes,approved,2026-01-01,2027-01-01,2026-03-08,en,high,{}
CHAL7-671A-021-E-SUP,CHAL7-671A-021-D-SUP,Supplier notification,Managed service providers must notify suspected security incidents within one business day and escalate material supplier events to the incident lead and procurement owner.,supplier_contract,True,Managed Service Incident Notification Clause,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-37CD-022-E-RUNBOOK,CHAL7-37CD-022-D-RUN,Response coordination,"The runbook defines reporting to the security mailbox, triage by the duty lead, escalation to management, recovery handover, document owner approval, and valid revision 2026-Q1.",company_policy,True,Security Event Runbook,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-37CD-022-E-ROSTER,CHAL7-37CD-022-D-ROS,Response assignment,"Named staff are assigned for incident command, technical investigation, communications, legal review, and management sign-off.",role_matrix,True,On-Call Security Roster,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-37CD-022-E-TESTGAP,CHAL7-37CD-022-D-AUD,Exercise evidence gap,"The procedure is current, but no exercise minutes, tabletop record, or post-exercise lessons learned evidence was provided for the current period.",audit_report,True,Evidence Completeness Review,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-37CD-022-E-SUP,CHAL7-37CD-022-D-SUP,Provider reporting,Providers must notify security incidents to procurement and the incident lead within one business day.,supplier_contract,True,Service Provider Security Addendum,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-D374-023-E-NONE,CHAL7-D374-023-D-AUD,Incident response sample,"The sample found references to cyber risk and outage handling, but no approved incident response procedure, no named response roles, and no current exercise evidence.",audit_report,True,ISMS Document Sampling Note,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-D374-023-E-DIST,CHAL7-D374-023-D-BCP,Service outage priorities,"The checklist lists recovery priorities and stakeholder calls for office outages; it does not define security incident reporting, response roles, or supplier security escalation.",irrelevant_document,False,Business Continuity Recovery Checklist,approved,2026-01-01,2027-01-01,2026-03-12,en,medium,{}
CHAL7-2A2A-024-E-MGT,CHAL7-2A2A-024-D-MGT,General assurance statement,"Management considers incident handling to be covered by existing operational routines; details for reporting channels, supplier escalation, exercises, and owners are not attached.",company_policy,True,Management Security Statement,unknown,2026-01-01,2027-01-01,2026-03-12,en,medium,{}
CHAL7-7142-025-E-PROC,CHAL7-7142-025-D-PROC,Operating workflow,"The approved security incident procedure records intake through the helpdesk portal, severity review, containment coordination, recovery handover, escalation to the ISMS lead and executive sponsor, and active document revision 2026.2.",company_policy,True,Security Incident Operating Procedure,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-7142-025-E-DUTY,CHAL7-7142-025-D-DUTY,Named response owners,"The register names the incident lead, technical coordinator, communications owner, supplier liaison, legal reviewer, and executive approver.",role_matrix,True,Incident Duty Register,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-7142-025-E-DRILL,CHAL7-7142-025-D-DRILL,Exercise outcome and corrective actions,"The 2026 exercise record lists scenario decisions, participants, gaps, owners, lessons learned, closure evidence, and management review.",test_record,True,March 2026 Security Incident Exercise Minutes,approved,2026-01-01,2027-01-01,2026-03-08,en,high,{}
CHAL7-7142-025-E-SUP,CHAL7-7142-025-D-SUP,Supplier notification,Managed service providers must notify suspected security incidents within one business day and escalate material supplier events to the incident lead and procurement owner.,supplier_contract,True,Managed Service Incident Notification Clause,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-6BE6-026-E-RUNBOOK,CHAL7-6BE6-026-D-RUN,Response coordination,"The runbook defines reporting to the security mailbox, triage by the duty lead, escalation to management, recovery handover, document owner approval, and valid revision 2026-Q1.",company_policy,True,Security Event Runbook,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-6BE6-026-E-ROSTER,CHAL7-6BE6-026-D-ROS,Response assignment,"Named staff are assigned for incident command, technical investigation, communications, legal review, and management sign-off.",role_matrix,True,On-Call Security Roster,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-6BE6-026-E-TESTGAP,CHAL7-6BE6-026-D-AUD,Exercise evidence gap,"The procedure is current, but no exercise minutes, tabletop record, or post-exercise lessons learned evidence was provided for the current period.",audit_report,True,Evidence Completeness Review,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-6BE6-026-E-SUP,CHAL7-6BE6-026-D-SUP,Provider reporting,Providers must notify security incidents to procurement and the incident lead within one business day.,supplier_contract,True,Service Provider Security Addendum,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-AA8D-027-E-NONE,CHAL7-AA8D-027-D-AUD,Incident response sample,"The sample found references to cyber risk and outage handling, but no approved incident response procedure, no named response roles, and no current exercise evidence.",audit_report,True,ISMS Document Sampling Note,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-AA8D-027-E-DIST,CHAL7-AA8D-027-D-BCP,Service outage priorities,"The checklist lists recovery priorities and stakeholder calls for office outages; it does not define security incident reporting, response roles, or supplier security escalation.",irrelevant_document,False,Business Continuity Recovery Checklist,approved,2026-01-01,2027-01-01,2026-03-12,en,medium,{}
CHAL7-DE9F-028-E-MGT,CHAL7-DE9F-028-D-MGT,General assurance statement,"Management considers incident handling to be covered by existing operational routines; details for reporting channels, supplier escalation, exercises, and owners are not attached.",company_policy,True,Management Security Statement,unknown,2026-01-01,2027-01-01,2026-03-12,en,medium,{}
CHAL7-CACF-029-E-PROC,CHAL7-CACF-029-D-PROC,Operating workflow,"The approved security incident procedure records intake through the helpdesk portal, severity review, containment coordination, recovery handover, escalation to the ISMS lead and executive sponsor, and active document revision 2026.2.",company_policy,True,Security Incident Operating Procedure,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-CACF-029-E-DUTY,CHAL7-CACF-029-D-DUTY,Named response owners,"The register names the incident lead, technical coordinator, communications owner, supplier liaison, legal reviewer, and executive approver.",role_matrix,True,Incident Duty Register,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-CACF-029-E-DRILL,CHAL7-CACF-029-D-DRILL,Exercise outcome and corrective actions,"The 2026 exercise record lists scenario decisions, participants, gaps, owners, lessons learned, closure evidence, and management review.",test_record,True,March 2026 Security Incident Exercise Minutes,approved,2026-01-01,2027-01-01,2026-03-08,en,high,{}
CHAL7-CACF-029-E-SUP,CHAL7-CACF-029-D-SUP,Supplier notification,Managed service providers must notify suspected security incidents within one business day and escalate material supplier events to the incident lead and procurement owner.,supplier_contract,True,Managed Service Incident Notification Clause,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-9946-030-E-RUNBOOK,CHAL7-9946-030-D-RUN,Response coordination,"The runbook defines reporting to the security mailbox, triage by the duty lead, escalation to management, recovery handover, document owner approval, and valid revision 2026-Q1.",company_policy,True,Security Event Runbook,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-9946-030-E-ROSTER,CHAL7-9946-030-D-ROS,Response assignment,"Named staff are assigned for incident command, technical investigation, communications, legal review, and management sign-off.",role_matrix,True,On-Call Security Roster,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-9946-030-E-TESTGAP,CHAL7-9946-030-D-AUD,Exercise evidence gap,"The procedure is current, but no exercise minutes, tabletop record, or post-exercise lessons learned evidence was provided for the current period.",audit_report,True,Evidence Completeness Review,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-9946-030-E-SUP,CHAL7-9946-030-D-SUP,Provider reporting,Providers must notify security incidents to procurement and the incident lead within one business day.,supplier_contract,True,Service Provider Security Addendum,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-FC1B-031-E-NONE,CHAL7-FC1B-031-D-AUD,Incident response sample,"The sample found references to cyber risk and outage handling, but no approved incident response procedure, no named response roles, and no current exercise evidence.",audit_report,True,ISMS Document Sampling Note,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-FC1B-031-E-DIST,CHAL7-FC1B-031-D-BCP,Service outage priorities,"The checklist lists recovery priorities and stakeholder calls for office outages; it does not define security incident reporting, response roles, or supplier security escalation.",irrelevant_document,False,Business Continuity Recovery Checklist,approved,2026-01-01,2027-01-01,2026-03-12,en,medium,{}
CHAL7-242C-032-E-MGT,CHAL7-242C-032-D-MGT,General assurance statement,"Management considers incident handling to be covered by existing operational routines; details for reporting channels, supplier escalation, exercises, and owners are not attached.",company_policy,True,Management Security Statement,unknown,2026-01-01,2027-01-01,2026-03-12,en,medium,{}
CHAL7-5B0D-033-E-PROC,CHAL7-5B0D-033-D-PROC,Operating workflow,"The approved security incident procedure records intake through the helpdesk portal, severity review, containment coordination, recovery handover, escalation to the ISMS lead and executive sponsor, and active document revision 2026.2.",company_policy,True,Security Incident Operating Procedure,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-5B0D-033-E-DUTY,CHAL7-5B0D-033-D-DUTY,Named response owners,"The register names the incident lead, technical coordinator, communications owner, supplier liaison, legal reviewer, and executive approver.",role_matrix,True,Incident Duty Register,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-5B0D-033-E-DRILL,CHAL7-5B0D-033-D-DRILL,Exercise outcome and corrective actions,"The 2026 exercise record lists scenario decisions, participants, gaps, owners, lessons learned, closure evidence, and management review.",test_record,True,March 2026 Security Incident Exercise Minutes,approved,2026-01-01,2027-01-01,2026-03-08,en,high,{}
CHAL7-5B0D-033-E-SUP,CHAL7-5B0D-033-D-SUP,Supplier notification,Managed service providers must notify suspected security incidents within one business day and escalate material supplier events to the incident lead and procurement owner.,supplier_contract,True,Managed Service Incident Notification Clause,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-AE57-034-E-RUNBOOK,CHAL7-AE57-034-D-RUN,Response coordination,"The runbook defines reporting to the security mailbox, triage by the duty lead, escalation to management, recovery handover, document owner approval, and valid revision 2026-Q1.",company_policy,True,Security Event Runbook,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
CHAL7-AE57-034-E-ROSTER,CHAL7-AE57-034-D-ROS,Response assignment,"Named staff are assigned for incident command, technical investigation, communications, legal review, and management sign-off.",role_matrix,True,On-Call Security Roster,approved,2026-01-01,2027-01-01,2026-03-12,en,high,{}
